Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-13 00:00:00-05:00,37403.2109375,37403.2109375,36344.921875,36394.58984375,271439000,0.0,0.0
2020-05-14 00:00:00-05:00,36266.69140625,36310.94140625,35690.69921875,36094.140625,157261400,0.0,0.0
2020-05-15 00:00:00-05:00,36036.21875,36158.91015625,35652.421875,35691.390625,131211300,0.0,0.0
2020-05-18 00:00:00-05:00,35845.578125,37175.96875,35836.4609375,37112.4609375,179950200,0.0,0.0
2020-05-19 00:00:00-05:00,36935.1796875,36991.48046875,35749.671875,35862.0390625,217403100,0.0,0.0
2020-05-20 00:00:00-05:00,36023.76953125,36115.078125,35553.9296875,36026.98046875,203045100,0.0,0.0
2020-05-21 00:00:00-05:00,35854.828125,36060.9296875,35454.51953125,35560.76171875,162494600,0.0,0.0
2020-05-22 00:00:00-05:00,35525.48828125,35825.2109375,35277.5390625,35784.421875,119075400,0.0,0.0
2020-05-25 00:00:00-05:00,35813.26953125,36003.37109375,35770.140625,35832.76953125,37538300,0.0,0.0
2020-05-26 00:00:00-05:00,35953.94140625,36576.69921875,35897.5390625,36206.859375,197668600,0.0,0.0
2020-05-27 00:00:00-05:00,36317.5390625,36973.30078125,36241.01953125,36889.9609375,176207000,0.0,0.0
2020-05-28 00:00:00-05:00,36979.078125,36994.16015625,36400.109375,36508.140625,173561300,0.0,0.0
2020-05-29 00:00:00-05:00,36471.8203125,36471.8203125,35555.75,36122.73046875,743778600,0.0,0.0
2020-06-01 00:00:00-05:00,36115.12890625,37131.91015625,35979.21875,36980.8515625,127693300,0.0,0.0
2020-06-02 00:00:00-05:00,37012.640625,37826.171875,36906.359375,37460.44140625,229177200,0.0,0.0
2020-06-03 00:00:00-05:00,37540.62109375,38317.8984375,37540.62109375,38290.76953125,286723500,0.0,0.0
2020-06-04 00:00:00-05:00,38247.44921875,38310.05078125,37665.640625,37872.890625,243657600,0.0,0.0
2020-06-05 00:00:00-05:00,38226.5703125,39164.28125,38220.6484375,38948.078125,211569100,0.0,0.0
2020-06-08 00:00:00-05:00,39105.390625,40030.94921875,38997.58984375,39954.01171875,224210300,0.0,0.0
2020-06-09 00:00:00-05:00,39795.1484375,39804.16015625,38902.73046875,39185.66015625,218346100,0.0,0.0
2020-06-10 00:00:00-05:00,39167.12109375,39174.01171875,38212.30078125,38266.19140625,188244800,0.0,0.0
2020-06-11 00:00:00-05:00,37731.98828125,37803.26953125,36622.1015625,36827.359375,201982200,0.0,0.0
2020-06-12 00:00:00-05:00,37243.828125,37772.0390625,37084.33984375,37679.23828125,180935200,0.0,0.0
2020-06-15 00:00:00-05:00,37453.53125,37691.05859375,37087.16015625,37416.73828125,158208000,0.0,0.0
2020-06-16 00:00:00-05:00,37924.51953125,38193.421875,37512.91015625,37894.05078125,183397800,0.0,0.0
2020-06-17 00:00:00-05:00,37980.5390625,38134.87890625,37820.19140625,37897.23828125,146231900,0.0,0.0
2020-06-18 00:00:00-05:00,37909.37109375,37909.37109375,37536.62890625,37632.890625,145116400,0.0,0.0
2020-06-19 00:00:00-05:00,37839.5390625,38592.25,37782.98046875,38404.62890625,926578300,0.0,0.0
2020-06-22 00:00:00-05:00,38372.171875,38372.171875,37851.19140625,38123.55859375,139646300,0.0,0.0
2020-06-23 00:00:00-05:00,38451.01171875,38643.421875,38157.62109375,38217.6796875,157345400,0.0,0.0
2020-06-24 00:00:00-05:00,38011.671875,38037.37109375,37738.6015625,37908.37890625,149757900,0.0,0.0
2020-06-25 00:00:00-05:00,37857.73046875,37917.12109375,37651.8984375,37734.51953125,100428600,0.0,0.0
2020-06-26 00:00:00-05:00,37794.671875,37794.671875,37273.51171875,37431.94921875,111590600,0.0,0.0
2020-06-29 00:00:00-05:00,37629.80078125,37824.87890625,37446.51953125,37769.19140625,102336800,0.0,0.0
2020-06-30 00:00:00-05:00,37707.71875,37874.46875,37425.83984375,37716.4296875,187916800,0.0,0.0
2020-07-01 00:00:00-05:00,37636.23046875,37935.140625,37532.28125,37619.76953125,168620900,0.0,0.0
2020-07-02 00:00:00-05:00,37883.96875,38416.9609375,37741.5,37894.078125,163134900,0.0,0.0
2020-07-03 00:00:00-05:00,37877.12890625,37995.5390625,37710.41015625,37950.0,19679300,0.0,0.0
2020-07-06 00:00:00-05:00,38088.6484375,38190.87109375,37800.58984375,37884.76171875,127711300,0.0,0.0
2020-07-07 00:00:00-05:00,37843.9609375,38042.7109375,37696.671875,37837.390625,139887800,0.0,0.0
2020-07-08 00:00:00-05:00,38111.1484375,38112.421875,37292.98046875,37483.87890625,176346300,0.0,0.0
2020-07-09 00:00:00-05:00,37500.19140625,37500.19140625,36740.4296875,36795.94921875,133280000,0.0,0.0
2020-07-10 00:00:00-05:00,36777.76953125,36777.76953125,36263.96875,36465.4609375,105150800,0.0,0.0
2020-07-13 00:00:00-05:00,36602.76953125,36939.69140625,36321.58984375,36389.390625,150410600,0.0,0.0
2020-07-14 00:00:00-05:00,36365.76953125,36365.76953125,35883.46875,36190.91015625,166784200,0.0,0.0
2020-07-15 00:00:00-05:00,36427.83984375,36717.53125,36427.83984375,36590.26171875,194173400,0.0,0.0
2020-07-16 00:00:00-05:00,36517.26171875,36533.55859375,36193.71875,36465.671875,163886500,0.0,0.0
2020-07-17 00:00:00-05:00,36553.7109375,36589.05859375,36172.98828125,36327.83984375,120832100,0.0,0.0
2020-07-20 00:00:00-05:00,36316.6015625,36398.26953125,36195.62890625,36323.69140625,104592000,0.0,0.0
2020-07-21 00:00:00-05:00,36378.78125,37027.671875,36378.78125,36881.671875,159575200,0.0,0.0
2020-07-22 00:00:00-05:00,36872.23046875,37498.328125,36867.2890625,37447.1015625,111884900,0.0,0.0
2020-07-23 00:00:00-05:00,37564.9609375,37625.46875,37244.48828125,37433.30078125,111327700,0.0,0.0
2020-07-24 00:00:00-05:00,37454.01953125,37455.83984375,37045.328125,37357.4609375,107838600,0.0,0.0
2020-07-27 00:00:00-05:00,37390.23046875,37801.41015625,37191.96875,37742.140625,160802900,0.0,0.0
2020-07-28 00:00:00-05:00,37685.51171875,37852.5390625,37573.578125,37771.2109375,143410900,0.0,0.0
2020-07-29 00:00:00-05:00,37794.69921875,37807.33984375,37381.6484375,37720.83984375,159535500,0.0,0.0
2020-07-30 00:00:00-05:00,37573.48046875,37636.7890625,36975.78125,37136.78125,101237700,0.0,0.0
2020-07-31 00:00:00-05:00,37255.80078125,37256.76953125,36667.5,37019.6796875,274994400,0.0,0.0
2020-08-03 00:00:00-05:00,37359.03125,37735.87109375,37196.7890625,37546.71875,154914300,0.0,0.0
2020-08-04 00:00:00-05:00,37611.640625,37746.41015625,37374.359375,37466.94921875,181950200,0.0,0.0
2020-08-05 00:00:00-05:00,37433.46875,38339.1796875,37433.46875,37901.9609375,146010800,0.0,0.0
2020-08-06 00:00:00-05:00,37982.05859375,38197.6484375,37722.19140625,37998.33984375,122767000,0.0,0.0
2020-08-07 00:00:00-05:00,38031.0,38104.03125,37770.8984375,38005.0,87930700,0.0,0.0
2020-08-10 00:00:00-05:00,38098.12109375,38432.0,38043.91015625,38289.76171875,92165000,0.0,0.0
2020-08-11 00:00:00-05:00,38442.4296875,38947.3203125,38400.921875,38703.58984375,135385000,0.0,0.0
2020-08-12 00:00:00-05:00,38901.12890625,38955.33984375,38603.44921875,38634.1015625,99486700,0.0,0.0
2020-08-13 00:00:00-05:00,38660.2890625,38758.73828125,38368.55859375,38615.62109375,103940600,0.0,0.0
2020-08-14 00:00:00-05:00,38629.48828125,39047.12109375,38452.6796875,38949.87890625,118697000,0.0,0.0
2020-08-17 00:00:00-05:00,38955.6796875,39317.23828125,38848.37890625,39285.8515625,128684900,0.0,0.0
2020-08-18 00:00:00-05:00,39337.6484375,39349.37890625,38875.9609375,39087.3515625,179124200,0.0,0.0
2020-08-19 00:00:00-05:00,39078.23046875,39212.3984375,38945.859375,39021.921875,123913300,0.0,0.0
2020-08-20 00:00:00-05:00,39019.2109375,39019.2109375,38534.828125,38707.23828125,113789400,0.0,0.0
2020-08-21 00:00:00-05:00,38692.80078125,38692.80078125,38053.62890625,38095.87890625,95386100,0.0,0.0
2020-08-24 00:00:00-05:00,38189.671875,38344.08984375,37971.66015625,38029.62109375,111110400,0.0,0.0
2020-08-25 00:00:00-05:00,37883.30859375,38321.3203125,37803.4609375,38249.8984375,153501200,0.0,0.0
2020-08-26 00:00:00-05:00,38229.44921875,38231.0703125,37706.19140625,37753.0390625,152144900,0.0,0.0
