Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-05-13 00:00:00+02:00,310.39559849330357,310.39559849330357,301.12100391667553,301.77349853515625,611125,0.0,0.0
2019-05-14 00:00:00+02:00,304.52333905979646,312.0734814521065,304.2436862459211,311.607421875,629105,0.0,0.0
2019-05-15 00:00:00+02:00,313.378420030825,314.263916015625,306.71374640588493,314.263916015625,556644,0.0,0.0
2019-05-16 00:00:00+02:00,313.79787322739065,318.0390319824219,311.1879512596914,318.0390319824219,589339,0.0,0.0
2019-05-17 00:00:00+02:00,317.106896890619,319.4371944032014,314.0308871064015,317.7127685546875,658521,0.0,0.0
2019-05-20 00:00:00+02:00,316.6408768164559,317.66618509285263,306.3409434606777,307.6459045410156,628134,0.0,0.0
2019-05-21 00:00:00+02:00,309.5567370439095,313.19199558922423,307.31965705033247,312.3996887207031,495509,0.0,0.0
2019-05-22 00:00:00+02:00,313.84448902144356,315.9883514136908,311.00150891014187,313.47161865234375,470565,0.0,0.0
2019-05-23 00:00:00+02:00,311.3277893066406,312.7725625792072,309.09070908465884,311.3277893066406,708374,0.0,0.0
2019-05-24 00:00:00+02:00,312.30646657838,314.4037343754335,312.25987200574036,313.6580505371094,575972,0.0,0.0
2019-05-27 00:00:00+02:00,315.5222972072428,318.27205977253647,313.65805911443783,315.662109375,222774,0.0,0.0
2019-05-28 00:00:00+02:00,316.59426180297555,319.3440246582031,313.7979043689213,319.3440246582031,917832,0.0,0.0
2019-05-29 00:00:00+02:00,315.1960832739548,317.38656895447434,313.8911221598215,315.2427062988281,881878,0.0,0.0
2019-05-30 00:00:00+02:00,315.56892109230523,318.5517136962518,314.5902073810826,318.45849609375,382038,0.0,0.0
2019-05-31 00:00:00+02:00,314.6367974076989,315.8485693306554,310.8617263521445,315.61553955078125,816098,0.0,0.0
2019-06-03 00:00:00+02:00,312.53950521957114,317.38653564453125,307.9721275764448,317.38653564453125,731788,0.0,0.0
2019-06-04 00:00:00+02:00,313.1919678734922,319.01771132351996,311.8403840146806,318.8778991699219,766874,0.0,0.0
2019-06-05 00:00:00+02:00,319.6702059731527,328.6651481709287,319.2507410663392,325.77557373046875,765834,0.0,0.0
2019-06-06 00:00:00+02:00,327.68648860255934,332.8597671547237,325.35619063654474,326.5679626464844,770857,0.0,0.0
2019-06-07 00:00:00+02:00,326.89417687539685,335.9823380205227,326.8009592770126,332.8131103515625,725433,0.0,0.0
2019-06-10 00:00:00+02:00,335.5628431203993,335.8890904626359,332.9995158465629,333.8850402832031,282579,0.0,0.0
2019-06-11 00:00:00+02:00,335.5163414266898,339.0117886768108,334.8172519766656,335.1900939941406,525245,0.0,0.0
